date_time,station_id,city,temperature,humidity,pressure,wind_speed,wind_direction,precipitation,snowfall,snow_depth,visibility
2025-10-13T10:00,Prague_01,Prague,13.1,73,1025.8,7.5,343,0.0,0.0,0.0,40240.0
2025-10-13T11:00,Prague_01,Prague,13.7,71,1025.7,7.2,357,0.0,0.0,0.0,43520.0
2025-10-13T12:00,Prague_01,Prague,14.4,64,1025.5,8.4,350,0.0,0.0,0.0,56780.0
2025-10-13T13:00,Prague_01,Prague,15.1,59,1024.7,7.7,349,0.0,0.0,0.0,64040.0
2025-10-13T14:00,Prague_01,Prague,15.6,57,1024.4,8.6,345,0.0,0.0,0.0,66520.0
2025-10-13T15:00,Prague_01,Prague,15.5,54,1024.3,8.6,345,0.0,0.0,0.0,69660.0
2025-10-13T16:00,Prague_01,Prague,15.3,49,1024.1,8.7,5,0.0,0.0,0.0,73200.0
2025-10-13T17:00,Prague_01,Prague,14.8,48,1024.3,8.0,8,0.0,0.0,0.0,74160.0
2025-10-13T18:00,Prague_01,Prague,13.6,59,1024.9,4.3,355,0.0,0.0,0.0,67220.0
2025-10-13T19:00,Prague_01,Prague,12.1,64,1025.2,3.1,324,0.0,0.0,0.0,60480.0
2025-10-13T20:00,Prague_01,Prague,11.2,71,1025.1,3.0,284,0.0,0.0,0.0,50720.0
2025-10-13T21:00,Prague_01,Prague,10.4,75,1025.4,2.0,315,0.0,0.0,0.0,42780.0
2025-10-13T22:00,Prague_01,Prague,9.0,83,1026.0,2.0,315,0.0,0.0,0.0,23920.0
2025-10-13T23:00,Prague_01,Prague,9.1,84,1026.1,1.9,292,0.0,0.0,0.0,22600.0
2025-10-14T00:00,Prague_01,Prague,8.7,88,1026.1,1.6,297,0.0,0.0,0.0,15420.0
2025-10-14T01:00,Prague_01,Prague,7.5,91,1026.0,2.2,279,0.0,0.0,0.0,8240.0
2025-10-14T02:00,Prague_01,Prague,7.3,92,1025.7,1.6,243,0.0,0.0,0.0,7860.0
2025-10-14T03:00,Prague_01,Prague,7.1,93,1025.7,1.4,270,0.0,0.0,0.0,6120.0
2025-10-14T04:00,Prague_01,Prague,6.1,93,1025.3,2.5,225,0.0,0.0,0.0,6100.0
2025-10-14T05:00,Prague_01,Prague,5.3,95,1025.1,2.6,196,0.0,0.0,0.0,3700.0
2025-10-14T06:00,Prague_01,Prague,4.8,95,1025.3,2.5,188,0.0,0.0,0.0,3580.0
2025-10-14T07:00,Prague_01,Prague,5.0,93,1025.4,3.3,193,0.0,0.0,0.0,5120.0
2025-10-14T08:00,Prague_01,Prague,5.9,88,1025.3,3.7,191,0.0,0.0,0.0,10820.0
2025-10-14T09:00,Prague_01,Prague,7.5,82,1024.7,4.0,190,0.0,0.0,0.0,21060.0
2025-10-14T10:00,Prague_01,Prague,10.7,70,1024.8,4.3,222,0.0,0.0,0.0,44560.0
2025-10-14T11:00,Prague_01,Prague,12.4,59,1024.0,4.1,255,0.0,0.0,0.0,63020.0
2025-10-14T12:00,Prague_01,Prague,13.8,49,1023.5,5.4,307,0.0,0.0,0.0,73140.0
2025-10-14T13:00,Prague_01,Prague,14.6,48,1022.7,7.1,300,0.0,0.0,0.0,73520.0
2025-10-14T14:00,Prague_01,Prague,14.7,55,1022.3,10.5,311,0.0,0.0,0.0,67940.0
2025-10-14T15:00,Prague_01,Prague,14.2,59,1022.4,10.6,332,0.0,0.0,0.0,53800.0
2025-10-14T16:00,Prague_01,Prague,13.6,65,1022.5,8.9,333,0.4,0.0,0.0,55340.0
2025-10-14T17:00,Prague_01,Prague,12.6,74,1022.6,8.9,333,0.0,0.0,0.0,39620.0
2025-10-14T18:00,Prague_01,Prague,12.1,79,1023.1,9.4,337,0.0,0.0,0.0,30820.0
2025-10-14T19:00,Prague_01,Prague,11.7,79,1023.1,6.9,332,0.1,0.0,0.0,29960.0
2025-10-14T20:00,Prague_01,Prague,11.4,84,1023.8,5.4,312,0.4,0.0,0.0,19820.0
2025-10-14T21:00,Prague_01,Prague,11.0,88,1023.9,5.4,312,1.9,0.0,0.0,13040.0
2025-10-14T22:00,Prague_01,Prague,11.4,84,1024.0,5.4,266,0.3,0.0,0.0,20640.0
2025-10-14T23:00,Prague_01,Prague,11.5,84,1023.4,4.0,275,0.0,0.0,0.0,20960.0
2025-10-15T00:00,Prague_01,Prague,11.6,84,1023.7,3.3,283,0.0,0.0,0.0,21900.0
2025-10-15T01:00,Prague_01,Prague,11.4,86,1023.6,3.6,270,0.0,0.0,0.0,19120.0
2025-10-15T02:00,Prague_01,Prague,11.4,84,1023.8,4.6,321,0.0,0.0,0.0,21680.0
2025-10-15T03:00,Prague_01,Prague,11.2,85,1023.9,3.7,299,0.0,0.0,0.0,18960.0
2025-10-15T04:00,Prague_01,Prague,11.0,86,1024.1,4.8,312,0.0,0.0,0.0,16860.0
2025-10-15T05:00,Prague_01,Prague,10.8,87,1024.3,5.1,352,0.0,0.0,0.0,13580.0
2025-10-15T06:00,Prague_01,Prague,10.5,88,1024.7,6.5,357,0.0,0.0,0.0,11540.0
2025-10-15T07:00,Prague_01,Prague,10.3,87,1025.1,5.8,360,0.0,0.0,0.0,14440.0
2025-10-15T08:00,Prague_01,Prague,10.1,85,1025.1,5.6,15,0.0,0.0,0.0,17000.0
2025-10-15T09:00,Prague_01,Prague,10.6,78,1025.9,6.3,347,0.0,0.0,0.0,30400.0
2025-10-15T10:00,Prague_01,Prague,10.9,75,1025.8,6.2,350,0.0,0.0,0.0,36600.0
2025-10-15T11:00,Prague_01,Prague,11.6,71,1025.1,5.9,349,0.0,0.0,0.0,43440.0
2025-10-15T12:00,Prague_01,Prague,12.6,64,1024.7,5.2,348,0.0,0.0,0.0,55500.0
2025-10-15T13:00,Prague_01,Prague,12.5,65,1025.5,1.8,323,0.0,0.0,0.0,53600.0
2025-10-15T14:00,Prague_01,Prague,12.9,62,1024.8,3.8,343,0.0,0.0,0.0,59920.0
2025-10-15T15:00,Prague_01,Prague,13.1,58,1024.7,5.2,348,0.0,0.0,0.0,65900.0
2025-10-15T16:00,Prague_01,Prague,12.6,61,1024.6,5.9,43,0.0,0.0,0.0,62520.0
2025-10-15T17:00,Prague_01,Prague,12.1,65,1024.8,4.0,80,0.0,0.0,0.0,56780.0
2025-10-15T18:00,Prague_01,Prague,11.7,65,1025.0,4.4,99,0.0,0.0,0.0,58400.0
2025-10-15T19:00,Prague_01,Prague,11.2,68,1025.4,3.6,143,0.0,0.0,0.0,52860.0
2025-10-15T20:00,Prague_01,Prague,10.9,69,1025.5,3.4,162,0.0,0.0,0.0,50240.0
2025-10-15T21:00,Prague_01,Prague,10.7,71,1025.4,2.3,219,0.0,0.0,0.0,48400.0
2025-10-15T22:00,Prague_01,Prague,10.4,75,1025.0,3.6,180,0.0,0.0,0.0,39860.0
2025-10-15T23:00,Prague_01,Prague,10.1,78,1024.7,4.1,195,0.0,0.0,0.0,32940.0
2025-10-16T00:00,Prague_01,Prague,9.9,80,1024.7,4.7,184,0.0,0.0,0.0,27740.0
2025-10-16T01:00,Prague_01,Prague,9.9,82,1024.7,4.3,180,0.0,0.0,0.0,22760.0
2025-10-16T02:00,Prague_01,Prague,9.8,84,1024.7,2.5,188,0.0,0.0,0.0,19220.0
2025-10-16T03:00,Prague_01,Prague,9.5,86,1024.1,4.7,189,0.0,0.0,0.0,16860.0
2025-10-16T04:00,Prague_01,Prague,9.2,86,1023.5,3.7,191,0.0,0.0,0.0,15060.0
2025-10-16T05:00,Prague_01,Prague,9.2,86,1023.3,4.3,180,0.0,0.0,0.0,16160.0
2025-10-16T06:00,Prague_01,Prague,9.1,86,1023.7,5.1,184,0.0,0.0,0.0,15100.0
2025-10-16T07:00,Prague_01,Prague,9.1,87,1023.3,4.1,195,0.0,0.0,0.0,13800.0
2025-10-16T08:00,Prague_01,Prague,9.3,86,1023.4,4.4,189,0.0,0.0,0.0,14680.0
2025-10-16T09:00,Prague_01,Prague,10.0,81,1023.7,4.0,185,0.0,0.0,0.0,25040.0
2025-10-16T10:00,Prague_01,Prague,11.2,76,1023.2,5.5,203,0.0,0.0,0.0,33340.0
2025-10-16T11:00,Prague_01,Prague,13.0,66,1022.8,6.6,229,0.0,0.0,0.0,52200.0
2025-10-16T12:00,Prague_01,Prague,13.8,64,1022.6,8.0,243,0.0,0.0,0.0,56340.0
2025-10-16T13:00,Prague_01,Prague,13.9,57,1021.7,9.2,259,0.0,0.0,0.0,66700.0
2025-10-16T14:00,Prague_01,Prague,13.9,60,1021.7,6.5,276,0.0,0.0,0.0,63600.0
2025-10-16T15:00,Prague_01,Prague,14.0,61,1021.4,6.4,243,0.0,0.0,0.0,62700.0
2025-10-16T16:00,Prague_01,Prague,13.1,67,1021.3,8.8,258,0.0,0.0,0.0,53280.0
2025-10-16T17:00,Prague_01,Prague,12.9,65,1021.1,6.0,253,0.0,0.0,0.0,56980.0
2025-10-16T18:00,Prague_01,Prague,12.5,70,1021.4,5.2,254,0.0,0.0,0.0,49640.0
2025-10-16T19:00,Prague_01,Prague,12.1,71,1021.9,5.7,235,0.0,0.0,0.0,46920.0
2025-10-16T20:00,Prague_01,Prague,11.8,73,1022.3,5.6,243,0.0,0.0,0.0,42980.0
2025-10-16T21:00,Prague_01,Prague,11.4,75,1022.4,7.1,240,0.0,0.0,0.0,39680.0
2025-10-16T22:00,Prague_01,Prague,11.3,76,1022.3,6.6,241,0.0,0.0,0.0,38520.0
2025-10-16T23:00,Prague_01,Prague,11.1,77,1021.9,6.0,253,0.0,0.0,0.0,36520.0
2025-10-17T00:00,Prague_01,Prague,11.0,78,1021.8,5.6,230,0.0,0.0,0.0,33900.0
2025-10-17T01:00,Prague_01,Prague,10.8,78,1022.2,6.1,230,0.0,0.0,0.0,32080.0
2025-10-17T02:00,Prague_01,Prague,10.6,80,1021.6,6.5,236,0.0,0.0,0.0,29700.0
2025-10-17T03:00,Prague_01,Prague,10.5,80,1021.6,6.3,239,0.0,0.0,0.0,29020.0
2025-10-17T04:00,Prague_01,Prague,10.3,80,1020.9,5.7,235,0.0,0.0,0.0,28100.0
2025-10-17T05:00,Prague_01,Prague,10.2,81,1021.4,5.4,228,0.0,0.0,0.0,26660.0
2025-10-17T06:00,Prague_01,Prague,10.1,82,1021.1,5.4,217,0.0,0.0,0.0,25240.0
2025-10-17T07:00,Prague_01,Prague,10.2,81,1021.5,6.1,242,0.0,0.0,0.0,26200.0
2025-10-17T08:00,Prague_01,Prague,10.5,80,1021.1,5.9,256,0.0,0.0,0.0,28260.0
2025-10-17T09:00,Prague_01,Prague,11.0,79,1021.5,6.4,243,0.0,0.0,0.0,29140.0
2025-10-17T10:00,Prague_01,Prague,12.1,76,1021.8,5.7,252,0.0,0.0,0.0,34060.0
2025-10-17T11:00,Prague_01,Prague,12.9,67,1021.6,7.4,321,0.0,0.0,0.0,51720.0
2025-10-17T12:00,Prague_01,Prague,12.9,64,1021.4,9.5,307,0.0,0.0,0.0,57900.0
2025-10-17T13:00,Prague_01,Prague,13.0,71,1021.0,7.2,307,0.0,0.0,0.0,45020.0
2025-10-17T14:00,Prague_01,Prague,13.6,62,1020.3,8.9,302,0.0,0.0,0.0,60140.0
2025-10-17T15:00,Prague_01,Prague,13.2,62,1020.7,7.8,292,0.1,0.0,0.0,34160.0
2025-10-17T16:00,Prague_01,Prague,12.9,63,1020.7,7.2,297,0.0,0.0,0.0,60120.0
2025-10-17T17:00,Prague_01,Prague,12.6,67,1020.9,5.5,293,0.0,0.0,0.0,55260.0
2025-10-17T18:00,Prague_01,Prague,12.0,72,1021.1,4.6,309,0.0,0.0,0.0,47500.0
2025-10-17T19:00,Prague_01,Prague,11.6,77,1021.4,4.7,270,0.0,0.0,0.0,38040.0
2025-10-17T20:00,Prague_01,Prague,11.2,72,1021.1,5.1,266,0.0,0.0,0.0,47520.0
2025-10-17T21:00,Prague_01,Prague,10.8,75,1021.4,5.8,263,0.0,0.0,0.0,40580.0
2025-10-17T22:00,Prague_01,Prague,10.4,74,1021.9,6.8,252,0.0,0.0,0.0,42240.0
2025-10-17T23:00,Prague_01,Prague,10.4,74,1021.9,7.2,264,0.0,0.0,0.0,43200.0
2025-10-18T00:00,Prague_01,Prague,10.2,77,1022.2,7.2,273,0.0,0.0,0.0,36480.0
2025-10-18T01:00,Prague_01,Prague,10.1,78,1021.9,7.3,259,0.0,0.0,0.0,34340.0
2025-10-18T02:00,Prague_01,Prague,9.9,80,1021.7,6.8,267,0.0,0.0,0.0,30460.0
2025-10-18T03:00,Prague_01,Prague,9.9,81,1022.3,8.0,306,0.0,0.0,0.0,28380.0
2025-10-18T04:00,Prague_01,Prague,9.4,81,1023.1,8.9,320,0.0,0.0,0.0,26760.0
2025-10-18T05:00,Prague_01,Prague,8.9,81,1023.6,8.0,333,0.0,0.0,0.0,26060.0
2025-10-18T06:00,Prague_01,Prague,8.4,83,1023.9,9.7,345,0.0,0.0,0.0,23340.0
2025-10-18T07:00,Prague_01,Prague,6.8,69,1025.0,10.4,340,0.0,0.0,0.0,50440.0
2025-10-18T08:00,Prague_01,Prague,7.1,74,1025.5,8.5,324,0.0,0.0,0.0,41200.0
2025-10-18T09:00,Prague_01,Prague,7.8,68,1026.6,11.3,329,0.0,0.0,0.0,50980.0
2025-10-18T10:00,Prague_01,Prague,8.4,63,1027.2,12.0,339,0.0,0.0,0.0,57220.0
2025-10-18T11:00,Prague_01,Prague,9.0,61,1027.4,10.7,340,0.0,0.0,0.0,60400.0
2025-10-18T12:00,Prague_01,Prague,9.3,54,1027.3,11.3,343,0.0,0.0,0.0,67880.0
2025-10-18T13:00,Prague_01,Prague,9.9,48,1026.9,9.7,345,0.0,0.0,0.0,72960.0
2025-10-18T14:00,Prague_01,Prague,10.1,51,1026.3,8.0,342,0.0,0.0,0.0,71560.0
2025-10-18T15:00,Prague_01,Prague,10.2,46,1026.6,9.7,338,0.0,0.0,0.0,74820.0
2025-10-18T16:00,Prague_01,Prague,9.8,45,1026.5,8.3,342,0.0,0.0,0.0,75100.0
2025-10-18T17:00,Prague_01,Prague,9.5,46,1026.7,7.9,360,0.0,0.0,0.0,74900.0
2025-10-18T18:00,Prague_01,Prague,8.5,52,1027.5,6.2,7,0.0,0.0,0.0,72440.0
2025-10-18T19:00,Prague_01,Prague,7.3,57,1028.2,4.1,15,0.0,0.0,0.0,68560.0
2025-10-18T20:00,Prague_01,Prague,6.4,63,1028.5,3.3,13,0.0,0.0,0.0,62380.0
2025-10-18T21:00,Prague_01,Prague,5.6,69,1028.7,1.8,349,0.0,0.0,0.0,54620.0
2025-10-18T22:00,Prague_01,Prague,4.2,78,1028.9,1.8,307,0.0,0.0,0.0,36720.0
2025-10-18T23:00,Prague_01,Prague,3.6,80,1028.6,1.5,346,0.0,0.0,0.0,31360.0
2025-10-19T00:00,Prague_01,Prague,3.3,83,1028.5,1.3,214,0.0,0.0,0.0,25880.0
2025-10-19T01:00,Prague_01,Prague,2.7,87,1028.2,1.9,202,0.0,0.0,0.0,17640.0
2025-10-19T02:00,Prague_01,Prague,2.1,85,1028.0,2.8,230,0.0,0.0,0.0,20100.0
2025-10-19T03:00,Prague_01,Prague,1.6,85,1027.5,2.5,180,0.0,0.0,0.0,19760.0
2025-10-19T04:00,Prague_01,Prague,0.9,84,1027.1,2.7,157,0.0,0.0,0.0,18360.0
2025-10-19T05:00,Prague_01,Prague,0.8,85,1026.5,1.8,169,0.0,0.0,0.0,16740.0
2025-10-19T06:00,Prague_01,Prague,0.8,83,1026.4,2.1,211,0.0,0.0,0.0,23380.0
2025-10-19T07:00,Prague_01,Prague,0.4,85,1026.4,2.2,180,0.0,0.0,0.0,16000.0
2025-10-19T08:00,Prague_01,Prague,0.9,81,1026.4,1.9,158,0.0,0.0,0.0,23460.0
2025-10-19T09:00,Prague_01,Prague,2.4,75,1026.2,0.5,135,0.0,0.0,0.0,34880.0
2025-10-19T10:00,Prague_01,Prague,4.5,68,1025.4,0.8,117,0.0,0.0,0.0,48560.0
2025-10-19T11:00,Prague_01,Prague,6.1,63,1024.2,4.7,99,0.0,0.0,0.0,56880.0
2025-10-19T12:00,Prague_01,Prague,7.4,64,1023.1,3.6,84,0.0,0.0,0.0,53560.0
2025-10-19T13:00,Prague_01,Prague,9.5,54,1021.7,5.7,125,0.0,0.0,0.0,69400.0
2025-10-19T14:00,Prague_01,Prague,10.6,49,1020.4,8.7,132,0.0,0.0,0.0,72720.0
2025-10-19T15:00,Prague_01,Prague,11.1,49,1019.8,10.2,129,0.0,0.0,0.0,73200.0
2025-10-19T16:00,Prague_01,Prague,10.9,48,1019.1,10.0,131,0.0,0.0,0.0,73980.0
2025-10-19T17:00,Prague_01,Prague,10.3,50,1018.4,9.0,119,0.0,0.0,0.0,73200.0
2025-10-19T18:00,Prague_01,Prague,9.3,56,1018.6,7.1,120,0.0,0.0,0.0,68880.0
2025-10-19T19:00,Prague_01,Prague,8.3,57,1018.1,7.4,129,0.0,0.0,0.0,68520.0
2025-10-19T20:00,Prague_01,Prague,7.4,58,1018.0,6.1,130,0.0,0.0,0.0,67440.0
2025-10-19T21:00,Prague_01,Prague,6.7,62,1018.2,6.3,121,0.0,0.0,0.0,63040.0
2025-10-19T22:00,Prague_01,Prague,6.3,64,1017.2,6.8,115,0.0,0.0,0.0,59320.0
2025-10-19T23:00,Prague_01,Prague,5.8,68,1016.8,3.7,101,0.0,0.0,0.0,54280.0
2025-10-20T00:00,Prague_01,Prague,5.4,70,1016.2,3.6,90,0.0,0.0,0.0,50400.0
2025-10-20T01:00,Prague_01,Prague,4.8,72,1016.2,5.8,86,0.0,0.0,0.0,45800.0
2025-10-20T02:00,Prague_01,Prague,4.2,77,1015.1,4.0,90,0.0,0.0,0.0,37140.0
2025-10-20T03:00,Prague_01,Prague,3.6,80,1015.3,3.9,68,0.0,0.0,0.0,30720.0
2025-10-20T04:00,Prague_01,Prague,2.9,83,1014.7,3.8,73,0.0,0.0,0.0,23480.0
2025-10-20T05:00,Prague_01,Prague,2.5,84,1014.0,2.8,50,0.0,0.0,0.0,22120.0
2025-10-20T06:00,Prague_01,Prague,2.0,85,1014.2,3.4,58,0.0,0.0,0.0,18500.0
2025-10-20T07:00,Prague_01,Prague,1.7,86,1014.2,1.8,53,0.0,0.0,0.0,17420.0
2025-10-20T08:00,Prague_01,Prague,2.1,83,1013.5,2.6,56,0.0,0.0,0.0,19620.0
2025-10-20T09:00,Prague_01,Prague,3.6,76,1013.4,1.9,68,0.0,0.0,0.0,32320.0
2025-10-20T10:00,Prague_01,Prague,5.8,70,1012.2,5.5,79,0.0,0.0,0.0,44300.0
2025-10-20T11:00,Prague_01,Prague,7.7,68,1011.4,4.7,99,0.0,0.0,0.0,47600.0
2025-10-20T12:00,Prague_01,Prague,10.0,58,1010.4,5.5,122,0.0,0.0,0.0,63660.0
2025-10-20T13:00,Prague_01,Prague,11.3,57,1009.5,7.7,127,0.0,0.0,0.0,65760.0
2025-10-20T14:00,Prague_01,Prague,12.7,55,1008.4,9.7,132,0.0,0.0,0.0,67860.0
2025-10-20T15:00,Prague_01,Prague,13.2,54,1008.1,9.6,146,0.0,0.0,0.0,69760.0
2025-10-20T16:00,Prague_01,Prague,13.0,53,1007.4,9.5,143,0.0,0.0,0.0,70220.0
2025-10-20T17:00,Prague_01,Prague,12.4,55,1007.8,6.6,119,0.0,0.0,0.0,70140.0
2025-10-20T18:00,Prague_01,Prague,11.3,59,1008.0,8.0,126,0.0,0.0,0.0,66460.0
2025-10-20T19:00,Prague_01,Prague,10.8,58,1008.0,7.7,118,0.0,0.0,0.0,67080.0
2025-10-20T20:00,Prague_01,Prague,10.0,61,1007.7,7.9,106,0.0,0.0,0.0,63780.0
2025-10-20T21:00,Prague_01,Prague,9.5,63,1008.0,7.2,108,0.0,0.0,0.0,61500.0
2025-10-20T22:00,Prague_01,Prague,9.6,63,1007.3,6.8,122,0.0,0.0,0.0,61460.0
2025-10-20T23:00,Prague_01,Prague,9.3,66,1007.1,5.5,122,0.0,0.0,0.0,56640.0
2025-10-21T00:00,Prague_01,Prague,8.9,69,1006.9,5.5,101,0.0,0.0,0.0,50740.0
2025-10-21T01:00,Prague_01,Prague,8.8,72,1006.4,6.2,97,0.0,0.0,0.0,45020.0
2025-10-21T02:00,Prague_01,Prague,8.4,73,1006.3,6.3,103,0.0,0.0,0.0,43100.0
2025-10-21T03:00,Prague_01,Prague,8.3,69,1005.9,5.3,118,0.0,0.0,0.0,49600.0
2025-10-21T04:00,Prague_01,Prague,8.4,68,1005.4,5.5,122,0.0,0.0,0.0,52700.0
2025-10-21T05:00,Prague_01,Prague,8.3,68,1004.5,5.0,111,0.0,0.0,0.0,52680.0
2025-10-21T06:00,Prague_01,Prague,8.2,69,1004.8,4.9,144,0.0,0.0,0.0,50460.0
2025-10-21T07:00,Prague_01,Prague,8.0,73,1004.5,5.6,140,0.0,0.0,0.0,44120.0
2025-10-21T08:00,Prague_01,Prague,8.2,73,1004.5,5.2,164,0.0,0.0,0.0,42860.0
2025-10-21T09:00,Prague_01,Prague,9.3,69,1005.0,8.6,178,0.0,0.0,0.0,48420.0
2025-10-21T10:00,Prague_01,Prague,11.1,61,1004.4,8.8,171,0.0,0.0,0.0,60020.0
2025-10-21T11:00,Prague_01,Prague,13.3,57,1003.5,8.6,178,0.0,0.0,0.0,65340.0
2025-10-21T12:00,Prague_01,Prague,15.5,52,1003.2,9.8,186,0.0,0.0,0.0,69660.0
2025-10-21T13:00,Prague_01,Prague,17.2,51,1002.1,11.6,196,0.0,0.0,0.0,70740.0
2025-10-21T14:00,Prague_01,Prague,18.0,51,1001.9,11.9,194,0.0,0.0,0.0,71460.0
2025-10-21T15:00,Prague_01,Prague,18.0,52,1001.6,13.3,193,0.0,0.0,0.0,70640.0
2025-10-21T16:00,Prague_01,Prague,17.7,54,1002.8,12.5,213,0.0,0.0,0.0,70300.0
2025-10-21T17:00,Prague_01,Prague,16.4,60,1002.7,11.1,205,0.3,0.0,0.0,36040.0
2025-10-21T18:00,Prague_01,Prague,15.3,68,1003.1,8.0,188,0.1,0.0,0.0,54640.0
2025-10-21T19:00,Prague_01,Prague,14.5,68,1003.7,4.5,209,0.0,0.0,0.0,55400.0
2025-10-21T20:00,Prague_01,Prague,13.8,71,1003.7,5.4,160,0.0,0.0,0.0,49500.0
2025-10-21T21:00,Prague_01,Prague,13.4,73,1003.9,9.4,178,0.0,0.0,0.0,46220.0
2025-10-21T22:00,Prague_01,Prague,12.7,74,1003.4,9.0,185,0.0,0.0,0.0,43580.0
2025-10-21T23:00,Prague_01,Prague,12.1,74,1003.7,9.7,180,0.0,0.0,0.0,42940.0
2025-10-22T00:00,Prague_01,Prague,11.3,76,1003.6,8.7,173,0.0,0.0,0.0,38220.0
2025-10-22T01:00,Prague_01,Prague,10.8,79,1003.9,9.4,180,0.0,0.0,0.0,33500.0
2025-10-22T02:00,Prague_01,Prague,10.3,81,1003.7,10.5,184,0.0,0.0,0.0,28620.0
2025-10-22T03:00,Prague_01,Prague,9.9,82,1003.5,10.1,182,0.0,0.0,0.0,26760.0
2025-10-22T04:00,Prague_01,Prague,9.9,80,1002.9,8.4,190,0.0,0.0,0.0,29420.0
2025-10-22T05:00,Prague_01,Prague,10.0,80,1002.8,7.2,174,0.1,0.0,0.0,29660.0
2025-10-22T06:00,Prague_01,Prague,10.1,80,1003.5,6.0,147,0.0,0.0,0.0,29120.0
2025-10-22T07:00,Prague_01,Prague,10.0,83,1003.4,2.5,172,0.1,0.0,0.0,24160.0
2025-10-22T08:00,Prague_01,Prague,9.6,85,1003.1,5.2,115,0.2,0.0,0.0,16860.0
2025-10-22T09:00,Prague_01,Prague,10.1,83,1003.0,4.8,132,0.0,0.0,0.0,20920.0
2025-10-22T10:00,Prague_01,Prague,10.3,84,1003.0,5.2,164,0.9,0.0,0.0,18900.0
2025-10-22T11:00,Prague_01,Prague,10.6,82,1003.6,6.5,186,0.1,0.0,0.0,22000.0
2025-10-22T12:00,Prague_01,Prague,10.9,83,1003.6,6.4,164,0.8,0.0,0.0,12340.0
2025-10-22T13:00,Prague_01,Prague,11.5,81,1003.3,8.6,180,0.5,0.0,0.0,22560.0
2025-10-22T14:00,Prague_01,Prague,11.7,81,1003.0,8.3,185,0.1,0.0,0.0,23480.0
2025-10-22T15:00,Prague_01,Prague,11.7,82,1003.0,7.3,200,0.0,0.0,0.0,22480.0
2025-10-22T16:00,Prague_01,Prague,12.1,82,1003.9,5.8,187,0.0,0.0,0.0,21820.0
2025-10-22T17:00,Prague_01,Prague,12.2,84,1003.7,6.5,183,0.0,0.0,0.0,20180.0
2025-10-22T18:00,Prague_01,Prague,12.2,86,1004.1,5.9,194,0.0,0.0,0.0,17400.0
2025-10-22T19:00,Prague_01,Prague,11.9,87,1003.9,4.4,189,0.0,0.0,0.0,16100.0
2025-10-22T20:00,Prague_01,Prague,11.6,88,1003.1,3.9,158,0.0,0.0,0.0,15160.0
2025-10-22T21:00,Prague_01,Prague,11.2,90,1003.2,4.1,165,0.0,0.0,0.0,12360.0
2025-10-22T22:00,Prague_01,Prague,10.9,89,1003.2,3.6,180,0.0,0.0,0.0,13320.0
2025-10-22T23:00,Prague_01,Prague,10.7,89,1002.8,3.3,139,0.0,0.0,0.0,13980.0
2025-10-23T00:00,Prague_01,Prague,10.8,88,1002.1,4.3,138,0.0,0.0,0.0,15500.0
2025-10-23T01:00,Prague_01,Prague,11.3,86,1001.4,5.1,135,0.0,0.0,0.0,17960.0
2025-10-23T02:00,Prague_01,Prague,11.4,87,999.5,5.7,145,0.0,0.0,0.0,17080.0
2025-10-23T03:00,Prague_01,Prague,11.4,87,999.4,5.8,176,0.0,0.0,0.0,18000.0
2025-10-23T04:00,Prague_01,Prague,11.3,85,998.5,6.6,158,0.0,0.0,0.0,20520.0
2025-10-23T05:00,Prague_01,Prague,11.5,84,998.1,7.6,183,0.0,0.0,0.0,22540.0
2025-10-23T06:00,Prague_01,Prague,11.6,83,997.5,8.6,180,0.0,0.0,0.0,23900.0
2025-10-23T07:00,Prague_01,Prague,11.5,81,996.5,8.2,165,0.0,0.0,0.0,29020.0
2025-10-23T08:00,Prague_01,Prague,12.0,78,994.8,6.7,164,0.0,0.0,0.0,35320.0
2025-10-23T09:00,Prague_01,Prague,12.8,77,993.9,5.8,150,0.0,0.0,0.0,37400.0
2025-10-23T10:00,Prague_01,Prague,13.5,76,993.4,5.1,141,0.0,0.0,0.0,36960.0
2025-10-23T11:00,Prague_01,Prague,14.6,74,992.6,7.2,174,0.0,0.0,0.0,38980.0
2025-10-23T12:00,Prague_01,Prague,14.9,70,991.7,10.2,148,0.6,0.0,0.0,49320.0
2025-10-23T13:00,Prague_01,Prague,16.0,70,989.3,5.4,127,0.0,0.0,0.0,50040.0
2025-10-23T14:00,Prague_01,Prague,16.2,67,990.4,5.6,255,0.0,0.0,0.0,26120.0
2025-10-23T15:00,Prague_01,Prague,14.3,83,992.8,9.0,268,3.1,0.0,0.0,5980.0
2025-10-23T16:00,Prague_01,Prague,13.7,82,994.2,10.4,236,1.6,0.0,0.0,12800.0
2025-10-23T17:00,Prague_01,Prague,12.7,69,993.1,11.6,202,0.8,0.0,0.0,46920.0
2025-10-23T18:00,Prague_01,Prague,12.1,72,994.0,11.3,202,0.4,0.0,0.0,46800.0
2025-10-23T19:00,Prague_01,Prague,11.5,80,994.1,10.6,190,0.0,0.0,0.0,31000.0
2025-10-23T20:00,Prague_01,Prague,11.3,77,994.3,10.1,197,0.0,0.0,0.0,36120.0
2025-10-23T21:00,Prague_01,Prague,11.0,76,994.9,11.9,205,0.0,0.0,0.0,39100.0
2025-10-23T22:00,Prague_01,Prague,10.9,80,994.7,8.9,194,0.0,0.0,0.0,29660.0
